clock,pid,pname,event_name,pstate_prev,pstate_next,cpu
000000026B264560,8,bufwrite,2,4,3,6
000000026B266240,5,bufwrite,2,4,3,2
000000026B26F820,7,bufwrite,4,3,4,7
000000026B27AD20,11,bufwrite,4,3,4,1
000000026B2888E0,7,bufwrite,2,4,3,7
000000026B298000,5,bufwrite,4,3,4,2
000000026B299120,12,bufwrite,4,3,4,5
000000026B2AAEC0,11,bufwrite,2,4,3,1
000000026B2B0740,9,bufwrite,4,3,4,3
000000026B2C0040,7,bufwrite,4,3,4,7
000000026B2D1640,12,bufwrite,2,4,3,5
000000026B2D2AE0,5,bufwrite,2,4,3,2
000000026B2D78C0,6,bufwrite,4,3,4,4
000000026B2DE840,9,bufwrite,2,4,3,3
000000026B2DFFA0,8,bufwrite,4,3,4,6
000000026B2F5540,7,bufwrite,2,4,3,7
000000026B2FB5C0,11,bufwrite,4,3,4,1
000000026B302E00,5,bufwrite,4,3,4,2
000000026B317780,13,bufwrite,4,3,4,3
000000026B31EB00,8,bufwrite,2,4,3,6
000000026B325E80,7,bufwrite,4,3,4,7
000000026B327DC0,6,bufwrite,2,4,3,4
000000026B32AD80,11,bufwrite,2,4,3,1
000000026B341660,13,bufwrite,2,4,3,3
000000026B34D8C0,5,bufwrite,2,4,3,2
000000026B358C80,8,bufwrite,4,3,4,6
000000026B35DAE0,12,bufwrite,4,3,4,5
000000026B35E900,7,bufwrite,2,4,3,7
000000026B36F100,11,bufwrite,4,3,4,1
000000026B376C60,9,bufwrite,4,3,4,3
000000026B38A0C0,5,bufwrite,4,3,4,2
000000026B394860,7,bufwrite,4,3,4,7
000000026B3A32C0,14,bufwrite,4,3,4,4
000000026B3A9F60,9,bufwrite,2,4,3,3
000000026B3AB280,8,bufwrite,2,4,3,6
000000026B3B0180,12,bufwrite,2,4,3,5
000000026B3B49E0,11,bufwrite,2,4,3,1
000000026B3BFFC0,5,bufwrite,2,4,3,2
000000026B3C2840,7,bufwrite,2,4,3,7
000000026B3DA180,14,bufwrite,2,4,3,4
000000026B3DCD60,13,bufwrite,4,3,4,3
000000026B3E3160,7,bufwrite,4,3,4,7
000000026B3F2520,8,bufwrite,4,3,4,6
000000026B404C80,12,bufwrite,4,3,4,5
000000026B408AE0,7,bufwrite,2,4,3,7
000000026B411160,13,bufwrite,2,4,3,3
000000026B424CE0,6,bufwrite,4,3,4,4
000000026B427800,8,bufwrite,2,4,3,6
000000026B427980,5,bufwrite,4,3,4,2
000000026B439B00,11,bufwrite,4,3,4,1
000000026B448F60,5,bufwrite,2,4,3,2
000000026B4523E0,6,bufwrite,2,4,3,4
000000026B454480,7,bufwrite,4,3,4,7
000000026B462320,8,bufwrite,4,3,4,6
000000026B4694A0,9,bufwrite,4,3,4,3
000000026B474EA0,7,bufwrite,2,4,3,7
